 1619	9.894576	2.518671	5.499658	-0.076522	-0.206896	0.428301	-0.359368	0.315247	-1.307413	-67.167374	-87.737480	54.776917	0.000000	0.000000	0.000000	
 1620	5.838230	6.276808	3.311037	-0.365546	-0.729222	1.156505	-0.368917	0.314961	-1.292927	-80.702812	-87.215508	68.115997	0.000000	0.000000	0.000000	
 1621	11.306823	25.559198	6.242050	-0.200146	-0.162221	0.039752	-0.369568	0.308527	-1.276656	-82.803085	-87.208809	70.106079	0.000000	0.000000	0.000000	
 1622	11.151107	16.891270	2.759706	0.152053	0.096137	0.241160	-0.373129	0.304258	-1.266927	-82.018593	-87.067039	69.416000	0.000000	0.000000	0.000000	
 1623	14.084115	1.274184	-0.966547	0.090106	0.236624	-0.178408	-0.377499	0.299374	-1.261701	-79.003059	-87.148384	66.450485	0.000000	0.000000	0.000000	
 1624	13.907620	-10.810731	-13.029494	0.796583	1.356388	-2.131914	-0.379912	0.288403	-1.261065	-49.573040	-87.939766	37.433048	0.000000	0.000000	0.000000	
 1625	7.542480	-17.924528	-19.236546	-0.172322	-0.427256	0.874474	-0.376121	0.290476	-1.257291	-62.295631	-87.663078	50.068226	0.000000	0.000000	0.000000	
 1626	3.120591	-3.769926	-14.965090	-0.464769	-0.421584	0.500646	-0.375884	0.293766	-1.256157	-70.543617	-87.499237	58.067654	0.000000	0.000000	0.000000	
 1627	15.562476	17.720161	-6.382670	-0.460216	-0.902109	1.662770	-0.385329	0.300085	-1.249026	-84.790565	-86.675438	72.070595	0.000000	0.000000	0.000000	
 1628	11.705689	26.246550	-1.249052	-0.001941	-0.028483	-0.083277	-0.378633	0.302280	-1.252720	-85.027588	-86.726814	72.316360	0.000000	0.000000	0.000000	
 1629	11.129210	8.002079	-2.279238	0.287448	0.077946	0.441360	-0.375496	0.305831	-1.259737	-84.527168	-86.474037	71.982178	0.000000	0.000000	0.000000	
 1630	13.391610	0.133617	-0.137915	0.114299	0.443328	-0.895005	-0.366093	0.307190	-1.278143	-78.818802	-86.947716	66.315544	0.000000	0.000000	0.000000	
 1631	6.736464	4.654814	2.419208	0.021711	0.178213	-0.401384	-0.363696	0.309013	-1.290725	-75.880325	-87.160164	63.387867	0.000000	0.000000	0.000000	
 1632	6.251520	4.179946	4.588185	-0.147252	-0.370418	0.968165	-0.369519	0.313734	-1.297616	-81.834000	-86.658836	69.265831	0.000000	0.000000	0.000000	
 1633	10.201168	7.324722	5.844353	-0.016860	0.033866	0.070441	-0.363434	0.318146	-1.312320	-81.635582	-86.619514	69.059540	0.000000	0.000000	0.000000	
 1634	9.358845	5.410582	6.738527	0.039049	0.016092	0.198542	-0.360874	0.319303	-1.319081	-81.758698	-86.508118	69.201355	0.000000	0.000000	0.000000	
 1635	11.372354	0.922477	5.472444	0.091512	0.074973	0.318931	-0.360984	0.317423	-1.323948	-81.463058	-86.325569	68.959854	0.000000	0.000000	0.000000	
 1636	11.274609	-0.200471	6.220345	0.009001	0.275837	-0.524655	-0.353945	0.314793	-1.332240	-78.102295	-86.596039	65.608147	0.000000	0.000000	0.000000	
 1637	10.219472	-0.280965	6.507577	-0.001974	0.177117	-0.323093	-0.352596	0.312666	-1.337932	-75.665215	-86.758827	63.168079	0.000000	0.000000	0.000000	
 1638	8.878349	-0.817914	6.416845	-0.023240	0.193783	-0.300740	-0.352706	0.308722	-1.344233	-72.927994	-86.897377	60.435017	0.000000	0.000000	0.000000	
 1639	8.561499	-2.519639	5.618365	0.035094	0.284094	-0.629171	-0.351365	0.303293	-1.346074	-67.069504	-87.206902	54.592350	0.000000	0.000000	0.000000	
 1640	11.872289	-5.447936	4.988733	0.005495	0.073621	-0.650616	-0.344161	0.297990	-1.346199	-62.813732	-87.529785	50.361744	0.000000	0.000000	0.000000	
 1641	9.693561	-12.410887	3.200008	0.065742	-0.001190	0.250320	-0.351610	0.292726	-1.337465	-64.240234	-87.404762	51.829506	0.000000	0.000000	0.000000	
 1642	8.576077	-20.699785	1.563102	-0.000508	0.001224	0.460409	-0.354576	0.291065	-1.332619	-66.558647	-87.167404	54.185093	0.000000	0.000000	0.000000	
 1643	7.173726	-12.280336	0.383534	-0.223719	-0.016025	-0.224035	-0.354045	0.285484	-1.323154	-65.790398	-87.291519	53.289791	0.000000	0.000000	0.000000	
 1644	10.619263	10.778824	-15.839667	-0.702067	-0.507398	1.078379	-0.354403	0.287047	-1.313502	-75.512657	-86.806015	62.691349	0.000000	0.000000	0.000000	
 1645	13.412075	4.102010	-17.530609	-0.049886	-0.505630	2.083403	-0.374480	0.289696	-1.305234	-83.257767	-85.686226	70.426208	0.000000	0.000000	0.000000	
 1646	15.932941	10.799484	-13.225474	0.025117	0.195762	-0.853452	-0.359494	0.287228	-1.311408	-80.751389	-86.157463	67.985588	0.000000	0.000000	0.000000	
 1647	23.275211	-2.908997	-8.862492	0.136810	0.454546	-1.057718	-0.354271	0.286317	-1.321247	-74.538300	-86.697159	61.841190	0.000000	0.000000	0.000000	
 1648	16.425579	-1.971357	-4.916718	0.250837	0.385238	-1.460034	-0.360451	0.284867	-1.334857	-64.723427	-87.409859	52.186230	0.000000	0.000000	0.000000	
 1649	11.398727	-11.998084	-1.856699	0.171173	0.023698	0.318873	-0.356313	0.288741	-1.341150	-66.004959	-87.241180	53.569511	0.000000	0.000000	0.000000	
 1650	8.545315	-7.995320	1.973677	-0.022315	0.017001	-0.098779	-0.351209	0.289918	-1.351445	-65.358620	-87.291573	52.938828	0.000000	0.000000	0.000000	
 1651	13.383406	-1.273188	2.662506	-0.054963	0.130663	0.032268	-0.352114	0.292116	-1.357759	-64.145294	-87.246330	51.694778	0.000000	0.000000	0.000000	
 1652	15.572114	1.036130	3.549466	0.007264	-0.062581	0.279492	-0.356651	0.296569	-1.364966	-66.183067	-87.118889	53.766785	0.000000	0.000000	0.000000	
 1653	16.293642	1.389987	4.734494	0.061653	0.020610	0.192435	-0.360770	0.301365	-1.368375	-66.807381	-87.016068	54.429466	0.000000	0.000000	0.000000	
 1654	13.186739	2.359375	5.416492	0.050818	0.055173	0.108359	-0.364221	0.302956	-1.373576	-66.706268	-86.949364	54.373196	0.000000	0.000000	0.000000	
 1655	8.046156	0.618369	6.826478	0.037977	0.040747	0.068721	-0.367150	0.301449	-1.376794	-66.362350	-86.921646	54.053402	0.000000	0.000000	0.000000	
 1656	8.132785	0.603808	7.377736	0.011611	0.117814	-0.128752	-0.369442	0.300790	-1.378595	-64.645813	-86.963631	52.369122	0.000000	0.000000	0.000000	
 1657	10.204821	0.224883	6.896754	0.009624	0.153047	-0.420704	-0.371410	0.297448	-1.377720	-60.963379	-87.142075	48.689606	0.000000	0.000000	0.000000	
 1658	7.323970	0.358069	6.462715	0.005786	0.166366	-0.539089	-0.378037	0.294689	-1.377474	-55.908195	-87.358482	43.661377	0.000000	0.000000	0.000000	
 1659	6.751947	-0.528797	5.696235	-0.025720	0.120377	-0.296256	-0.380618	0.290255	-1.373473	-52.170372	-87.462883	39.907814	0.000000	0.000000	0.000000	
 1660	3.074420	-1.475316	2.984156	-0.033634	0.064538	0.026867	-0.381455	0.288051	-1.370987	-51.749733	-87.430916	39.506104	0.000000	0.000000	0.000000	
 1661	-2.020716	-2.453572	5.271151	0.099827	-0.367619	-0.169904	-0.386796	0.281736	-1.357764	-54.214104	-87.638626	42.032238	0.000000	0.000000	0.000000	
 1662	-3.174763	-1.665176	1.809326	-0.098684	-0.400412	-1.318140	-0.382199	0.271590	-1.343686	-45.283432	-88.368462	33.084526	0.000000	0.000000	0.000000	
 1663	-1.114462	2.332898	1.564263	-0.299674	-0.008269	-1.034832	-0.389430	0.262922	-1.334706	-26.482794	-88.727547	14.108500	0.000000	0.000000	0.000000	
 1664	6.800724	14.415794	-14.285244	-0.181138	1.124579	2.394592	-0.384004	0.275405	-1.338817	-47.467625	-87.367989	35.053265	0.000000	0.000000	0.000000	
 1665	17.504152	-4.438292	-14.527547	-0.051566	0.023355	0.800481	-0.398361	0.277370	-1.336933	-53.245022	-87.008827	40.810211	0.000000	0.000000	0.000000	
 1666	3.470565	4.082271	-10.820806	-0.096996	0.176412	0.173780	-0.395603	0.283065	-1.345098	-52.909054	-86.871445	40.460308	0.000000	0.000000	0.000000	
 1667	3.512452	2.330953	-6.319966	0.085915	0.433188	1.433386	-0.402597	0.294223	-1.355951	-57.159794	-86.060913	44.770679	0.000000	0.000000	0.000000	
 1668	4.970449	-3.495091	-3.603445	0.144589	-0.028764	0.665503	-0.398716	0.303611	-1.360370	-60.051498	-85.746826	47.761940	0.000000	0.000000	0.000000	
 1669	0.078348	-2.717302	2.014328	-0.020742	-0.121210	-0.684174	-0.398409	0.302036	-1.366244	-58.067562	-86.121994	45.763325	0.000000	0.000000	0.000000	
 1670	-1.623294	-5.130941	2.274739	0.062285	-0.118594	-0.491578	-0.386927	0.301323	-1.373151	-56.584347	-86.398712	44.334011	0.000000	0.000000	0.000000	
 1671	-0.588124	-3.341819	2.439986	-0.022335	-0.024881	0.375364	-0.386890	0.305247	-1.376296	-58.573654	-86.227997	46.316853	0.000000	0.000000	0.000000	
 1672	3.866787	-1.881922	3.858443	-0.040795	0.116952	0.115106	-0.379776	0.310717	-1.384001	-58.263454	-86.139641	45.992451	0.000000	0.000000	0.000000	
 1673	15.667920	0.805477	4.277522	-0.037182	-0.070945	0.240071	-0.376169	0.314188	-1.388088	-59.832428	-86.045692	47.545959	0.000000	0.000000	0.000000	
 1674	10.614302	0.768631	5.844400	-0.074802	-0.173222	0.018632	-0.371953	0.316331	-1.389622	-61.214191	-86.088142	48.897701	0.000000	0.000000	0.000000	
 1675	8.096969	1.931176	6.393701	-0.119318	-0.116788	0.094461	-0.368166	0.316952	-1.389497	-62.178570	-86.092720	49.799644	0.000000	0.000000	0.000000	
 1676	8.505910	1.098684	6.995189	-0.017545	-0.136017	0.361290	-0.366923	0.318577	-1.386323	-64.531364	-85.945488	52.160450	0.000000	0.000000	0.000000	
 1677	8.028518	0.060212	7.034342	-0.084191	-0.080078	0.046364	-0.363274	0.318066	-1.383832	-65.076103	-85.954552	52.661701	0.000000	0.000000	0.000000	
 1678	9.373578	0.828325	6.921301	-0.068818	-0.018705	-0.156265	-0.360580	0.316125	-1.380037	-64.720001	-86.043022	52.282154	0.000000	0.000000	0.000000	
 1679	14.224841	-0.082507	5.435159	-0.050746	0.057299	-0.297679	-0.358252	0.312274	-1.373905	-63.212715	-86.184990	50.744511	0.000000	0.000000	0.000000	
 1680	16.268457	0.037351	4.812319	-0.032480	0.018203	-0.428757	-0.352681	0.309159	-1.369377	-61.332348	-86.400505	48.861481	0.000000	0.000000	0.000000	
 1681	23.506487	-1.789328	2.635956	-0.078953	0.063307	0.001364	-0.354134	0.305943	-1.362818	-60.885109	-86.385223	48.370262	0.000000	0.000000	0.000000	
 1682	27.805281	-1.207899	1.286050	-0.064475	-0.038375	-0.010860	-0.355973	0.302511	-1.353187	-61.186493	-86.404213	48.663906	0.000000	0.000000	0.000000	
