 1568	6.747422	0.496136	7.574965	-0.073914	0.018616	0.029433	-0.359515	0.267035	-1.340305	-75.552986	-85.649132	63.947559	0.000000	0.000000	0.000000	
 1569	6.196196	0.361185	6.938018	0.002903	0.104791	-0.082533	-0.361896	0.260805	-1.339526	-74.389336	-85.733879	62.785839	0.000000	0.000000	0.000000	
 1570	9.528502	-2.171222	5.918128	0.008039	0.167178	-0.570309	-0.360996	0.255423	-1.339317	-71.807411	-86.021286	60.270855	0.000000	0.000000	0.000000	
 1571	6.289361	-4.564317	4.845724	0.153793	0.088155	-1.259667	-0.353607	0.244092	-1.331883	-66.700272	-86.708122	55.245064	0.000000	0.000000	0.000000	
 1572	11.118602	-22.931910	6.740969	0.141394	0.157845	0.664573	-0.364611	0.241237	-1.325405	-67.685272	-86.324684	56.382534	0.000000	0.000000	0.000000	
 1573	8.636540	-17.771170	3.523307	-0.177227	-0.083860	-0.041437	-0.365794	0.235847	-1.313741	-68.354858	-86.367363	56.953949	0.000000	0.000000	0.000000	
 1574	7.231665	-4.808834	0.996963	-0.335129	-0.013375	0.037737	-0.363660	0.232324	-1.306052	-68.794586	-86.352646	57.294590	0.000000	0.000000	0.000000	
 1575	8.954434	10.263348	-12.131242	-0.473743	-0.367535	0.838996	-0.368026	0.231023	-1.292982	-74.319702	-85.965515	62.562286	0.000000	0.000000	0.000000	
 1576	12.887868	14.977909	-23.371862	-0.217106	-0.400942	1.562089	-0.384507	0.237658	-1.288954	-79.909172	-85.145813	68.146675	0.000000	0.000000	0.000000	
 1577	6.756193	8.658560	-20.548521	0.159311	0.208939	-1.574480	-0.366898	0.226651	-1.288268	-75.872475	-86.005753	64.191826	0.000000	0.000000	0.000000	
 1578	19.314234	-13.073523	-8.826973	0.486391	0.358998	-1.206901	-0.361108	0.222318	-1.295622	-69.363319	-86.607658	58.022812	0.000000	0.000000	0.000000	
 1579	17.149952	-26.188560	-2.608308	0.232743	0.253355	0.927033	-0.366651	0.228030	-1.302999	-69.996101	-86.061775	58.792763	0.000000	0.000000	0.000000	
 1580	4.448943	-14.051761	0.027847	-0.037011	0.001581	0.208765	-0.367219	0.233409	-1.311619	-70.594009	-85.951447	59.432407	0.000000	0.000000	0.000000	
 1581	2.468603	-4.898400	2.007140	0.016030	0.073925	-0.222286	-0.361923	0.237640	-1.321483	-69.406548	-86.059601	58.253510	0.000000	0.000000	0.000000	
 1582	5.635032	-4.382449	2.187560	-0.011954	-0.037760	-0.424663	-0.355683	0.241455	-1.328755	-68.415756	-86.297028	57.300255	0.000000	0.000000	0.000000	
 1583	9.616175	-9.501057	4.279040	0.161399	0.009770	0.106238	-0.356320	0.245270	-1.332097	-68.600044	-86.241127	57.579861	0.000000	0.000000	0.000000	
